date,Q,H
13/10/2010,-234.70888810759516,-21.995139370283624
14/10/2010,-106.49981945322114,-9.246487847589592
15/10/2010,-10.951227464248774,0.5516522751284318
16/10/2010,56.08310235365766,7.4764427342035376
17/10/2010,104.56333367321088,12.367400826415748
18/10/2010,147.9850318852652,16.544135245940556
19/10/2010,198.3817708225623,21.45566495709311
20/10/2010,239.93275126018693,25.785170245405123
21/10/2010,259.7530382323446,28.36066246799741
22/10/2010,257.73940218939885,28.95315623346785
23/10/2010,238.79702975790102,27.884701699139217
24/10/2010,211.23762162712856,25.882151367927875
25/10/2010,180.2743864496871,23.448238996014048
26/10/2010,151.9743084264698,21.122325670125967
27/10/2010,127.4366668955549,18.994237444227608
28/10/2010,98.18156252097849,15.925724943404724
29/10/2010,56.1100615324276,10.966111801410339
30/10/2010,-0.8911180563619148,3.935424859542943
31/10/2010,-62.233686112622635,-3.9192408381988892
1/11/2010,-122.46872589677773,-11.77731281261112
2/11/2010,-166.6535888059329,-17.655392648166437
3/11/2010,-193.58624640779507,-21.297104910426935
4/11/2010,-209.75547375426066,-23.605660141135015
5/11/2010,-217.33985084393316,-24.94912575612706
6/11/2010,-213.220982618542,-24.94453592715065
7/11/2010,-200.08457986509356,-23.891573877394002
8/11/2010,-175.47095170821817,-21.322322835325707
9/11/2010,-139.59804506112195,-17.089171298090815
10/11/2010,-100.36244200163969,-12.184771638340566
11/11/2010,-72.35698299523104,-8.732600681528787
12/11/2010,-62.077686213112074,-7.746717512111046
13/11/2010,-68.12578856350481,-9.110252287820455
14/11/2010,-83.76885222755993,-11.873470607985304
15/11/2010,-99.49225563380337,-14.55837975047287
16/11/2010,-102.1559493441456,-15.140527493792174
17/11/2010,-93.11689901691935,-13.783059463473483
18/11/2010,-75.57419894747431,-11.0443713308585
19/11/2010,-53.593304380881264,-7.638708056284775
20/11/2010,-31.537702363026803,-4.291471101053089
21/11/2010,-13.15782110057623,-1.5642879020184708
22/11/2010,1.0662967690657368,0.48251445915908464
23/11/2010,11.904771258641237,2.013780832976891
24/11/2010,12.652695883575568,2.0823080676736363
25/11/2010,-2.5786991877061567,-0.2797587690745038
26/11/2010,-31.562701960367317,-4.777597658523329
27/11/2010,-67.28696507948447,-10.31990475221776
28/11/2010,-99.02770074830018,-15.165614634218786
29/11/2010,-112.79135310127599,-17.116120257369577
30/11/2010,-100.40161236487097,-14.889634436569708
1/12/2010,-66.75243066558284,-9.351418036795529
2/12/2010,-26.67897380658497,-2.8471386563205985
3/12/2010,3.999514620743163,2.2216458789531934
4/12/2010,14.318614760350911,4.199549700569569
5/12/2010,-1.6439277440708366,2.2656890576764326
6/12/2010,-41.37769431774075,-3.1436257560500707
7/12/2010,-94.81490599143747,-10.60757281056555
8/12/2010,-152.81157473528273,-18.82785303442668
9/12/2010,-203.8248930814139,-26.257665052270795
10/12/2010,-232.73365015184734,-30.9006691318294
11/12/2010,-222.15189209120715,-30.374777448892438
12/12/2010,-162.50265097890022,-23.28391251132591
13/12/2010,-51.75441358189953,-9.19298046680984
14/12/2010,103.25167903100932,11.173353532725944
15/12/2010,270.07235668184927,33.40207528555715
16/12/2010,405.4442928388037,51.67205815012607
17/12/2010,485.5185346656831,62.739490088049564
18/12/2010,496.2202442153314,64.8218227430693
19/12/2010,444.04757821291895,58.80318991476629
20/12/2010,351.897829142192,47.63218055601111
21/12/2010,248.70998704528938,34.99447953000409
22/12/2010,154.6154224845355,23.46394901857886
23/12/2010,80.91826292180588,14.454687268300704
24/12/2010,30.39815420783438,8.248735297051596
25/12/2010,-5.232058993304285,3.718559285265985
26/12/2010,-37.4435811928103,-0.7622281438363641
27/12/2010,-73.10703099948117,-6.135884751757006
28/12/2010,-112.93979332731716,-12.530224153429021
29/12/2010,-163.0611551745608,-20.72463728120706
30/12/2010,-224.02518223818558,-30.796290096056858
31/12/2010,-287.00525741721344,-41.36260363131373
1/1/2011,-336.7795587471548,-50.09134508131851
2/1/2011,-357.7897472283848,-54.46974039036027
3/1/2011,-332.8485521075612,-51.557983942052005
4/1/2011,-259.3232743574445,-40.78118416519517
5/1/2011,-153.64774597697505,-24.774125150992425
6/1/2011,-35.47266928468936,-6.667147566774488
7/1/2011,72.18929270467754,9.939104014170203
8/1/2011,153.99635401771252,22.62119056071183
9/1/2011,201.47007595273945,30.07033331430475
10/1/2011,214.27747615912682,32.272593429200086
11/1/2011,200.39522507434174,30.282222114087027
12/1/2011,165.95153822549048,25.087830634488725
13/1/2011,116.26256847617587,17.600820610100826
14/1/2011,56.52712785145994,8.738851629651165
15/1/2011,-11.757406470882469,-0.98902932411925
16/1/2011,-86.97687898365993,-11.151461203212207
17/1/2011,-160.46360806811842,-20.558583040754712
18/1/2011,-222.1641027161056,-27.967975741029015
19/1/2011,-270.86942264014283,-33.55605666092488
20/1/2011,-300.7677060337721,-36.852198585481176
21/1/2011,-302.85684643370524,-36.76321321966165
22/1/2011,-266.4377656607717,-31.84002206723205
23/1/2011,-179.82157521347926,-20.168943929783868
24/1/2011,-36.22527160514116,-0.8530540825060342
25/1/2011,159.43387873896054,25.488780896228032
26/1/2011,380.227948323112,55.43144726157664
27/1/2011,587.3457787359205,84.1327417020646
28/1/2011,749.0639931319608,107.34173362925459
29/1/2011,838.8454824996581,121.03530500309387
30/1/2011,837.710566974285,121.96827470499181
31/1/2011,729.1128285809295,107.47089090850737
1/2/2011,514.2483272195338,77.03779335722119
2/2/2011,213.82499357650659,33.03410847929452
3/2/2011,-128.76636131993794,-18.869648093398375
4/2/2011,-462.5309785458437,-71.18022605341577
5/2/2011,-749.2301950003153,-117.56016791721933
6/2/2011,-957.6812725178603,-152.47945439101608
7/2/2011,-1064.6245962065902,-171.4703110654044
8/2/2011,-1057.477447078883,-171.88126877714234
9/2/2011,-933.6587495507526,-152.94459547749702
10/2/2011,-701.1435899620001,-115.87923863601998
11/2/2011,-380.0374527327048,-64.20733034004878
12/2/2011,-1.9510172385033115,-3.449236953206581
13/2/2011,379.290388679582,56.94881977281901
14/2/2011,700.7751266591099,107.3568287086598
15/2/2011,918.2883868389825,141.27713913566748
16/2/2011,1016.2349182881325,156.16311503743003
17/2/2011,993.1444369488877,152.1392439252827
18/2/2011,854.453276777126,130.83365973964348
19/2/2011,628.0170589800847,96.92377659794745
20/2/2011,360.21818093636483,57.215624498286004
21/2/2011,95.24227198248099,18.26542993750994
22/2/2011,-119.39630959804137,-12.95329403609152
23/2/2011,-255.37550614557784,-32.09152989159505
24/2/2011,-309.40490236729033,-38.781025671506114
25/2/2011,-299.89776175859834,-36.29549463462052
26/2/2011,-257.6889333153026,-29.897194698251084
27/2/2011,-212.7753685421807,-24.468463739701136
28/2/2011,-185.46287622721448,-22.953174094135285
1/3/2011,-183.40295212170665,-26.080765925180604
2/3/2011,-198.98725352855055,-32.02426851785058
3/3/2011,-219.66201100675016,-38.25903683239328
4/3/2011,-234.6309600246769,-42.736513262188794
5/3/2011,-239.9623581633197,-44.91406422565161
6/3/2011,-237.01791676046383,-44.99035826227526
7/3/2011,-230.40412129944434,-43.745272835731896
8/3/2011,-224.83913490046004,-42.11395638399423
9/3/2011,-225.46762302758378,-41.044554872531094
10/3/2011,-239.14455466042767,-42.03307021417173
11/3/2011,-262.2439754068659,-44.81206753349568
12/3/2011,-281.49393889436004,-47.47474441042912
13/3/2011,-279.69679961802103,-47.21119936547646
14/3/2011,-237.48362712784802,-40.583458679354194
15/3/2011,-145.3982554980265,-25.734521351890976
16/3/2011,-4.589286424607096,-2.622653465332629
17/3/2011,166.21508293698574,25.555385388496255
18/3/2011,337.07899674852274,53.61302058746482
19/3/2011,471.9441015157489,75.69281782032883
20/3/2011,536.2087433788661,86.67328348220605
21/3/2011,520.2450863406642,85.18071056122048
22/3/2011,442.02980666978084,73.66242586223156
23/3/2011,327.0228833034631,55.97884804963694
24/3/2011,196.98564398978795,35.60850314928526
25/3/2011,74.67980701581187,16.207307427110607
26/3/2011,-23.204129849827154,0.5044239501625611
27/3/2011,-89.87498108896432,-10.483890466838576
28/3/2011,-128.81305314476774,-17.275615860431525
29/3/2011,-144.68941200482683,-20.446445555048594
30/3/2011,-145.6711440372463,-21.26319101520948
31/3/2011,-143.0371255710176,-21.60191515182295
1/4/2011,-146.5314607950063,-23.025150949882256
2/4/2011,-155.76941486573799,-25.376356429524485
3/4/2011,-164.56737619747327,-27.47016581557669
4/4/2011,-165.13115583685553,-27.942828259705234
5/4/2011,-148.1673394255213,-25.080548291328107
6/4/2011,-112.62154303118317,-18.699776246618132
7/4/2011,-71.37777496089988,-11.155597047255037
8/4/2011,-41.80851244321792,-5.463312549033336
9/4/2011,-39.35587326820881,-4.204507266612129
10/4/2011,-61.72068637776535,-7.185765705070993
11/4/2011,-99.3631861322799,-12.936591360576946
12/4/2011,-134.1225745827635,-18.532281256864493
13/4/2011,-149.57932801499626,-21.34906240792334
14/4/2011,-132.97792027032693,-19.28558630242449
15/4/2011,-83.55743365398448,-12.193684281927975
16/4/2011,-16.085536227353664,-2.3560233345525443
17/4/2011,47.079767412404486,7.1054391123616
18/4/2011,94.62272159917747,14.618868234517244
19/4/2011,130.64735435641143,20.541724398836116
20/4/2011,152.99051046202203,24.31231400696526
21/4/2011,152.75463011702095,24.571180388314552
22/4/2011,129.68721712825632,21.323306916830113
23/4/2011,89.33393530854131,15.472210244716088
24/4/2011,44.244854165827206,8.793731400438917
25/4/2011,0.377812492685341,2.4742909700412072
26/4/2011,-35.59304067503926,-2.3085776037554937
27/4/2011,-70.5814437740103,-6.572082577773349
28/4/2011,-117.90458760129911,-12.206939611343737
29/4/2011,-182.53280750625203,-20.027930363762323
30/4/2011,-258.3763854838026,-29.35150551536695
1/5/2011,-325.7689933779661,-37.908402114062824
2/5/2011,-356.0661433073374,-42.120862716635614
3/5/2011,-330.63698919259605,-39.3976575618232
4/5/2011,-252.4610197442531,-29.766336690501795
5/5/2011,-148.48943767564128,-16.412408545348246
6/5/2011,-59.71443086346896,-4.191664652185997
7/5/2011,-15.757662664294259,3.37240456518386
8/5/2011,-27.319663938453076,4.880360172466887
9/5/2011,-78.22993009204373,1.8115386232645339
10/5/2011,-140.14596656333964,-3.2128047238692523
11/5/2011,-188.65892895330023,-7.9963976802935495
12/5/2011,-199.17153383018328,-10.138045588447952
13/5/2011,-153.80828238027442,-7.755751611719201
14/5/2011,-52.9543461712429,-0.5136544337681777
15/5/2011,93.8086898220538,11.035234672437086
16/5/2011,260.1902113917812,24.82732050385043
17/5/2011,423.4773779239172,38.77147687961647
18/5/2011,548.2717198231683,49.64166956259613
19/5/2011,607.0619821839045,55.074879452173235
20/5/2011,599.0016542530719,54.70398901391355
21/5/2011,551.7215474468363,50.51470284153031
22/5/2011,495.69545391970803,45.22679402900204
23/5/2011,448.54342441537653,40.64603825112499
24/5/2011,418.2111513235018,37.583246882875216
25/5/2011,393.5834905197371,35.09017620257067
26/5/2011,348.6583427357436,30.876091408936887
27/5/2011,269.8340933440843,23.777537065054002
28/5/2011,155.15322647377127,13.661235069150194
29/5/2011,14.191141815026,1.4110292025365596
30/5/2011,-131.21933720697655,-11.10646652455673
31/5/2011,-251.75832584547717,-21.435090709353222
1/6/2011,-331.7254905878438,-28.23671175447136
2/6/2011,-376.5991039955776,-32.082913621738804
3/6/2011,-403.11929108662787,-34.508722055944695
4/6/2011,-427.5801888909736,-36.85579880918158
5/6/2011,-464.4758434514994,-40.243684784995615
6/6/2011,-518.6989996881824,-44.91427773873748
7/6/2011,-573.6234308996953,-49.425815084801926
8/6/2011,-606.2190318117161,-51.76230060641254
9/6/2011,-600.6102599025535,-50.71759966520307
10/6/2011,-536.5947931840269,-44.80132258778624
11/6/2011,-394.510318081565,-32.47627325425444
12/6/2011,-174.20076773687535,-13.851965866333813
13/6/2011,95.22412319606106,8.565907527694709
14/6/2011,369.584576131158,31.13001309962427
15/6/2011,582.4434637331221,48.55825574350143
16/6/2011,687.1193151794301,57.23144116990741
17/6/2011,664.8309434298518,55.70638437952374
18/6/2011,524.9408505479946,44.73423780194316
19/6/2011,293.8342928804188,26.531796117120297
20/6/2011,25.539762543070545,5.380932638910543
21/6/2011,-221.55068895487733,-14.090295068580957
22/6/2011,-419.2791173216317,-29.600297531456032
23/6/2011,-549.4190845250446,-39.705471450341335
24/6/2011,-600.4941876949052,-43.53601474987851
25/6/2011,-568.0161783307498,-40.79027151032207
26/6/2011,-464.72151896867405,-32.59198605832234
27/6/2011,-323.19813523612174,-21.574597478342152
28/6/2011,-180.94847813664168,-10.565640992965097
29/6/2011,-52.75468041612377,-0.8860305781174134
30/6/2011,79.51956861596025,8.209883290099047
1/7/2011,233.53781531373113,17.933695262433975
2/7/2011,412.8628286114644,28.76015200563697
3/7/2011,591.3553169573511,39.21465494465501
4/7/2011,718.1142104113862,46.507088488679095
5/7/2011,760.959424260203,48.79064971808615
6/7/2011,716.4232679910327,45.83913043554174
7/7/2011,602.471916301891,38.82039780287755
8/7/2011,450.9905395068705,29.679293716853017
9/7/2011,297.67084598977823,20.49159686463036
10/7/2011,171.98426037742777,12.954411683195811
11/7/2011,89.76785710221321,8.01007286225514
12/7/2011,51.8801597868245,5.605407565057391
13/7/2011,37.01283071218119,4.368604265910976
14/7/2011,7.676575721987035,1.956213511402928
15/7/2011,-54.97953536725123,-2.629848366128046
16/7/2011,-150.86590799656204,-9.229611014480822
17/7/2011,-269.95426876737343,-17.22382071520585
18/7/2011,-386.6925699065603,-25.042343908073615
19/7/2011,-461.45808447698016,-30.166638465634346
20/7/2011,-469.0554108392605,-30.91384572065871
21/7/2011,-392.28441189733735,-26.084879474787424
22/7/2011,-242.47093482616924,-16.340078688753884
23/7/2011,-46.47131200872591,-3.430921533931641
24/7/2011,163.51425467716106,10.447125839479341
25/7/2011,345.7972772687272,22.599294699506867
26/7/2011,458.4926375868813,30.421554220710515
27/7/2011,503.4805542771395,33.93659168215992
28/7/2011,493.5787122566742,33.7718223755044
29/7/2011,447.04091887459055,30.950700483659055
30/7/2011,382.0265708202707,26.699899052814146
31/7/2011,319.89117676403254,22.52167726551877
1/8/2011,283.1311872416703,20.007572284764095
2/8/2011,271.24780201825166,19.19287856990285
3/8/2011,248.26302674266094,17.7953807509836
4/8/2011,201.5254023582039,15.068989709961887
5/8/2011,140.72017961461066,11.52240195938461
6/8/2011,76.67702457259061,7.687292233629404
7/8/2011,24.252632941430306,4.554473815462366
8/8/2011,-16.15266990789278,2.167263535561694
9/8/2011,-39.71982942333083,0.8536386764422264
10/8/2011,-55.83540408775016,-0.0590283850057709
11/8/2011,-76.57141940427707,-1.6385556307091367
12/8/2011,-117.19742591670195,-5.2763883004348955
13/8/2011,-183.19576451862224,-11.415009878430817
14/8/2011,-269.30685433083744,-19.403801528045456
15/8/2011,-355.4752064236024,-27.114401731606016
16/8/2011,-409.0557835200093,-31.565538796291207
17/8/2011,-415.3056415381727,-31.558574732352533
18/8/2011,-374.3796729046236,-27.51208873270894
19/8/2011,-281.75920046131205,-19.322077381503277
20/8/2011,-133.59479032452188,-6.710922852016185
21/8/2011,58.13651607957521,9.340138055296823
22/8/2011,263.60788004612095,26.442014499067778
23/8/2011,441.69279104424095,41.24960252829982
24/8/2011,563.0766701377204,51.24722175596831
25/8/2011,602.048180490945,54.0912299829188
26/8/2011,527.958620347571,47.291735572142
27/8/2011,355.8768542954395,31.92995269679375
28/8/2011,124.0034596461075,11.054431057609225
29/8/2011,-113.30444841059521,-10.711662314138769
30/8/2011,-311.81194953475955,-29.28926367658687
31/8/2011,-451.1135151024431,-42.78681270186109
1/9/2011,-543.2535649521151,-52.53202770185602
2/9/2011,-608.9016069007126,-60.36086399190991
3/9/2011,-652.3195919183358,-66.25022841684311
4/9/2011,-653.5130213441838,-67.5210919517084
5/9/2011,-602.2550783031189,-62.45734019164197
6/9/2011,-505.09110042379797,-51.5995679359764
7/9/2011,-389.64648395384717,-38.228053363495526
8/9/2011,-270.66285093476034,-24.352234958487482
9/9/2011,-142.77674048223489,-10.046548961474793
10/9/2011,-7.753924610680082,4.093597886199487
11/9/2011,129.99024447372872,17.498711153854472
12/9/2011,264.2711989592495,29.706465725487124
13/9/2011,384.47397244972564,39.97505022593338
14/9/2011,472.0174705824733,46.845094633278
15/9/2011,503.78839005998594,48.56762491529049
16/9/2011,478.98500147222273,45.3938478556361
17/9/2011,417.88680630707137,39.34950826238229
18/9/2011,346.04029153960863,32.847473122374474
19/9/2011,294.61787712348155,28.664576710900437
20/9/2011,280.0031091034997,28.188416348685514
21/9/2011,284.76146242212144,29.365469341855043
22/9/2011,266.25709189839995,28.003486193902933
23/9/2011,209.27810983016138,22.611862238274693
24/9/2011,123.05598068921253,14.23966087898297
25/9/2011,25.36689125247275,4.760443800633006
26/9/2011,-67.94635985095226,-4.269401991259822
27/9/2011,-146.76932731699222,-12.044485044419778
28/9/2011,-205.96233043401293,-18.13040215769899
29/9/2011,-241.61238938334404,-22.07898279694921
30/9/2011,-254.13120116733955,-23.95860179576562
1/10/2011,-245.6257117692944,-23.83926720986863
2/10/2011,-218.0488928891985,-21.701238184885
3/10/2011,-178.4838816965196,-18.102699848158615
4/10/2011,-135.99948420201537,-13.919482000316746
5/10/2011,-98.03891284139377,-9.91816372761331
6/10/2011,-66.23747060487052,-6.301907414433437
7/10/2011,-36.126811427799595,-2.6956216612470945
8/10/2011,-5.625867780264619,1.0466060208596268
9/10/2011,24.342649983525376,4.660008260357983
10/10/2011,47.558706628454374,7.401068321983293
11/10/2011,59.839749204382386,8.724442023853983
12/10/2011,55.452185545489634,8.012449702097694
13/10/2011,33.60520106071473,5.162449636904219
14/10/2011,2.9356814449942057,1.1928805278783692
15/10/2011,-29.83691484215999,-3.1078587341867645
16/10/2011,-64.52044069836646,-7.712258143466993
17/10/2011,-104.64944574340065,-13.094364882386778
18/10/2011,-148.5329155822379,-19.07044463295349
19/10/2011,-196.47828179114782,-25.601286354418303
20/10/2011,-250.6409130533708,-32.90472925252508
21/10/2011,-306.68591337916905,-40.29573667817212
22/10/2011,-355.8218621654491,-46.56650967272841
23/10/2011,-387.32394033750666,-50.395377714136345
24/10/2011,-389.36696148754845,-50.34185334685934
25/10/2011,-350.48773926563894,-45.07256389749905
26/10/2011,-265.6628446041979,-34.06488994593942
27/10/2011,-136.40404370664766,-17.644030890153445
28/10/2011,30.911532309329743,3.3829503068181075
29/10/2011,214.27743284360653,26.143852289833823
30/10/2011,382.1632846302821,46.72709090483724
31/10/2011,502.1955647664394,61.41902244281266
1/11/2011,564.7197439962329,69.12531247886615
2/11/2011,563.3941567010437,69.34008819020526
3/11/2011,506.42144845219553,63.1162297972815
4/11/2011,412.36070628128965,52.51236225715935
5/11/2011,303.8643135598542,40.0412117129347
6/11/2011,198.45556367942814,27.61043647073058
7/11/2011,102.46823868651427,15.983906100584258
8/11/2011,22.065750549071353,5.971716126961471
9/11/2011,-42.65056554899145,-2.3692943346501747
10/11/2011,-91.45411524145271,-8.994972466592092
11/11/2011,-127.04806343872215,-14.160754005805204
12/11/2011,-155.52996583747816,-18.59394263350289
13/11/2011,-177.86886830651054,-22.342639259964393
14/11/2011,-194.54548396638444,-25.366075791742134
15/11/2011,-202.63312061753768,-27.1202119757271
16/11/2011,-197.6594172177957,-26.87465562847315
17/11/2011,-175.8384094118192,-24.018831438544993
18/11/2011,-141.62615045201974,-19.226216701515217
19/11/2011,-104.15856262256355,-13.882991882840786
20/11/2011,-73.50981970952941,-9.476462598774123
21/11/2011,-54.27462096208099,-6.694503747361762
22/11/2011,-47.1141938573452,-5.659569142682732
23/11/2011,-50.20484366831432,-6.112221030637755
24/11/2011,-62.015813252662554,-7.8657242069964415
25/11/2011,-74.40042356461352,-9.785387716662669
26/11/2011,-78.03291987934738,-10.48960090477755
27/11/2011,-65.94665322162294,-8.92004907863912
28/11/2011,-27.79318833096324,-3.6286672093408843
29/11/2011,38.73288692818713,5.726719378272534
30/11/2011,126.06661355511594,18.08982261716546
1/12/2011,219.17488474238115,31.307518899888706
2/12/2011,295.5139524344969,42.157668476812454
3/12/2011,333.54237029786555,47.654367375230635
4/12/2011,318.93334535794725,45.877475127353705
5/12/2011,255.47083540099143,37.270453256086334
6/12/2011,162.61190924144836,24.359240897323968
7/12/2011,62.17810877024804,10.231108754718855
8/12/2011,-28.63150435211393,-2.674521993869025
9/12/2011,-97.15639327964274,-12.553410380007692
10/12/2011,-136.6804622875339,-18.411148642582617
11/12/2011,-147.22691999388536,-20.155485209373253
12/12/2011,-136.06037939315465,-18.783638824579057
13/12/2011,-110.63441644541521,-15.217934601833408
14/12/2011,-81.83488904978051,-11.080813209128648
15/12/2011,-59.24153749117947,-7.861394369890658
16/12/2011,-47.27371824636159,-6.321796716703518
17/12/2011,-45.85069967600449,-6.524160052271982
18/12/2011,-52.67785862732112,-8.124735853019546
19/12/2011,-62.960726358421056,-10.366954493465967
20/12/2011,-70.92387033476115,-12.200827480787892
21/12/2011,-72.10921006120186,-12.74891148986228
22/12/2011,-65.38170575511165,-11.726870851048396
23/12/2011,-51.96537781729659,-9.30198860027615
24/12/2011,-34.02556864059439,-5.8532808261997875
25/12/2011,-13.91091703222566,-1.892324168995565
26/12/2011,4.6132080232728825,1.7803135365270104
27/12/2011,17.313456577497377,4.252528394177425
28/12/2011,17.04989429232809,4.247863701518275
29/12/2011,-0.5964937030274591,1.1105740274652542
30/12/2011,-33.60676426091474,-4.663911689070314
31/12/2011,-73.80758248735901,-11.573419015349184
1/1/2012,-111.84845855672486,-17.980655596192275
2/1/2012,-135.5664744077575,-21.764765816655466
3/1/2012,-137.4716145091468,-21.70488322336644
4/1/2012,-119.7250126139039,-18.126417883746736
5/1/2012,-94.49917646378691,-12.9859275097405
6/1/2012,-79.98548014511604,-9.227448939931818
7/1/2012,-92.94915195647687,-9.66291748210245
8/1/2012,-144.3036262193261,-16.2339856796945
9/1/2012,-231.83675019417,-28.875567747695506
10/1/2012,-334.5645070927314,-44.68740527118381
11/1/2012,-421.38749664621747,-59.09085726187429
12/1/2012,-454.1914678904203,-66.1770062834204
13/1/2012,-398.7114436284221,-60.445075684926955
14/1/2012,-238.16576657663438,-38.99788571340096
15/1/2012,19.065902296576354,-2.7861609841708486
16/1/2012,329.0733195162222,41.63339069521965
17/1/2012,626.2137592002666,84.74903739051042
18/1/2012,838.5962215547963,116.39527284858917
19/1/2012,916.7296460370445,129.28173154564158
20/1/2012,834.0190937588709,119.39363122677106
21/1/2012,594.0652064034325,86.99017171828734
22/1/2012,239.3460690859718,37.767129332063774
23/1/2012,-163.33477593495118,-18.77728779552824
24/1/2012,-539.8032510900341,-71.9017733606085
25/1/2012,-821.875817880752,-111.69243628427667
26/1/2012,-963.2304351944366,-131.42530229186667
27/1/2012,-945.1832263442839,-128.46370177718836
28/1/2012,-775.7275215585878,-104.23719898465097
29/1/2012,-486.7869723937561,-63.84753869601878
30/1/2012,-128.46942863607597,-14.830837448635389
31/1/2012,238.78027875984844,34.5280828277467
1/2/2012,569.7604621776993,78.5293201132095
2/2/2012,839.5121642414111,114.19525035129544
3/2/2012,1031.2749385721627,139.86720112815587
4/2/2012,1136.833944214092,154.93303279864668
5/2/2012,1157.813996918019,159.3313917638017
6/2/2012,1097.0598662737657,152.94335986844698
7/2/2012,959.1413948919684,135.78661986031057
8/2/2012,754.5900141391631,108.73241192960856
9/2/2012,495.0728637459322,72.8454909351962
10/2/2012,192.62347189729812,29.821880225489096
11/2/2012,-115.83011376342587,-15.532831978829394
12/2/2012,-380.35574565690666,-56.06096218251767
13/2/2012,-570.9240936099034,-86.43635456861809
14/2/2012,-676.0679584037243,-103.92512756209143
15/2/2012,-699.1474163663706,-108.40577419090913
16/2/2012,-655.9408321187415,-101.96147810533495
17/2/2012,-569.5043303196464,-88.1579830940503
18/2/2012,-465.92826893137607,-71.39710762574619
19/2/2012,-369.9851955414672,-56.0433612638277
20/2/2012,-295.59736286698393,-44.45134123419107
21/2/2012,-246.05068961907463,-37.05560653927135
22/2/2012,-216.92161489240996,-33.074732087794544
23/2/2012,-199.71796244919622,-30.95780924149943
24/2/2012,-185.68757264751846,-29.087514825405094
25/2/2012,-168.04316449941976,-26.29648656791102
26/2/2012,-145.51013084584218,-22.380043026419646
27/2/2012,-119.19218301307698,-17.49686382186682
28/2/2012,-93.22734095302552,-12.378593231855447
29/2/2012,-78.1509604889603,-9.037591485518764
1/3/2012,-79.1724381975609,-8.398754515390378
2/3/2012,-89.18973813047683,-9.618487579443524
3/3/2012,-96.96589958691088,-10.908342465138109
4/3/2012,-92.16134682611978,-10.387765420036622
5/3/2012,-67.99940253100254,-6.964982776322919
6/3/2012,-17.1311672729773,0.545581295857108
7/3/2012,56.72375472869388,11.567719485017953
8/3/2012,143.97068014972214,24.561657567234185
9/3/2012,232.455688655971,37.6171796059901
10/3/2012,313.4323865919621,49.3334274720081
11/3/2012,378.3155592503037,58.52597288905867
12/3/2012,413.6816426058793,63.42739498898592
13/3/2012,413.9299447319113,63.37106594005451
14/3/2012,377.69769044246135,58.13711668656295
15/3/2012,303.44510808562126,47.23773733131559
16/3/2012,194.59550497635766,30.879690038128352
17/3/2012,64.15812273590271,10.807237668043804
18/3/2012,-65.48215923780094,-9.625983325404862
19/3/2012,-182.92739907290925,-28.46749336599191
20/3/2012,-283.48970897899585,-44.7876986334391
21/3/2012,-355.92255720530335,-56.5330993191148
22/3/2012,-382.41157862871955,-60.83195403917962
23/3/2012,-358.1289885069666,-56.852668985464994
24/3/2012,-286.1982486087955,-44.99533327504689
25/3/2012,-186.45811880341572,-28.665282347956555
26/3/2012,-77.66217386278505,-10.955104695505266
27/3/2012,20.66169752564575,4.855831950049975
28/3/2012,84.13721000741371,14.842590251801171
29/3/2012,94.52146681550468,16.280301673618368
30/3/2012,49.11111170406727,8.967420759257642
31/3/2012,-36.477698467086384,-4.551076049547244
1/4/2012,-139.90539886638396,-20.654745155316604
2/4/2012,-224.977658828305,-33.70041092126732
3/4/2012,-265.77455748302367,-39.48399763162038
4/4/2012,-258.75881394879787,-37.675163172980234
5/4/2012,-216.34834465292863,-30.313155451156845
6/4/2012,-150.90943263048268,-19.475152988430256
7/4/2012,-74.18622536586008,-7.101774579538663
8/4/2012,-0.3962042696621566,4.494856763100934
9/4/2012,56.20731626292816,13.011572963580779
10/4/2012,96.20843938376214,18.287067378486142
11/4/2012,123.68668740415184,21.01307469114969
12/4/2012,139.69627408177354,21.693366164919507
13/4/2012,148.84659016093318,21.42096093531121
14/4/2012,155.87205751542808,21.01330268742727
15/4/2012,162.04565522715234,20.91924976191016
16/4/2012,173.04601828307477,21.929307489238287
17/4/2012,185.88424846780765,23.54355194540827
18/4/2012,194.3330404083968,24.77971810812613
19/4/2012,190.17750017185554,24.452601798231687
20/4/2012,170.16091613418644,22.04249884134631
21/4/2012,136.53675364167742,17.784510002449466
22/4/2012,92.57573235029407,12.309941166391868
23/4/2012,41.55770417625474,6.233384733079147
24/4/2012,-12.814055467205744,-0.09533980813635301
25/4/2012,-75.2453992359786,-7.341884972141124
26/4/2012,-151.0007622939542,-16.097465118679864
27/4/2012,-232.23650736535603,-25.45163704703636
28/4/2012,-305.01044697011804,-33.730278433410504
29/4/2012,-363.24337007805127,-40.19616342019318
30/4/2012,-403.4213101602573,-44.39612120046514
1/5/2012,-419.0010882502717,-45.57880396258441
2/5/2012,-402.80649797963696,-43.07264954633896
3/5/2012,-350.58383032404106,-36.52355048970815
4/5/2012,-264.513514960926,-26.345244300146447
5/5/2012,-157.5093864705811,-14.186787246477367
6/5/2012,-40.40605227522225,-1.3074812390120552
7/5/2012,65.32974987782612,10.087932876176346
8/5/2012,150.6561824736833,19.08863373338898
9/5/2012,214.74979165196007,25.51846741783875
10/5/2012,245.4479144265777,28.27740779031759
11/5/2012,241.66673024605745,27.458444916953713
